0.000000;-0.012882
0.005882;-0.007059
0.011765;-0.001411
0.017647;0.003355
0.023529;0.006703
0.029412;0.008320
0.035294;0.008133
0.041176;0.006280
0.047059;0.003071
0.052941;-0.001070
0.058824;-0.005664
0.064706;-0.010218
0.070588;-0.014269
0.076471;-0.017418
0.082353;-0.019358
0.088235;-0.019899
0.094118;-0.018984
0.100000;-0.016697
0.105882;-0.013250
0.111765;-0.008956
0.117647;-0.004193
0.123529;0.000650
0.129412;0.005218
0.135294;0.009234
0.141176;0.012517
0.147059;0.014991
0.152941;0.016671
0.158824;0.017637
0.164706;0.018000
0.170588;0.017875
0.176471;0.017360
0.182353;0.016518
0.188235;0.015383
0.194118;0.013972
0.200000;0.012293
0.205882;0.010372
0.211765;0.008254
0.217647;0.006018
0.223529;0.003767
0.229412;0.001619
0.235294;-0.000310
0.241176;-0.001923
0.247059;-0.003160
0.252941;-0.003997
0.258824;-0.004457
0.264706;-0.004593
0.270588;-0.004480
0.276471;-0.004197
0.282353;-0.003816
0.288235;-0.003393
0.294118;-0.002964
0.300000;-0.002553
0.305882;-0.002173
0.311765;-0.001832
0.317647;-0.001542
0.323529;-0.001313
0.329412;-0.001152
0.335294;-0.001059
0.341176;-0.001022
0.347059;-0.001018
0.352941;-0.001015
0.358824;-0.000981
0.364706;-0.000889
0.370588;-0.000729
0.376471;-0.000502
0.382353;-0.000231
0.388235;0.000055
0.394118;0.000322
0.400000;0.000539
0.405882;0.000685
0.411765;0.000743
0.417647;0.000709
0.423529;0.000580
0.429412;0.000356
0.435294;0.000044
0.441176;-0.000346
0.447059;-0.000795
0.452941;-0.001271
0.458824;-0.001736
0.464706;-0.002144
0.470588;-0.002456
0.476471;-0.002644
0.482353;-0.002700
0.488235;-0.002639
0.494118;-0.002492
0.500000;-0.002298
0.505882;-0.002097
0.511765;-0.001915
0.517647;-0.001760
0.523529;-0.001621
0.529412;-0.001477
0.535294;-0.001302
0.541176;-0.001077
0.547059;-0.000798
0.552941;-0.000475
0.558824;-0.000133
0.564706;0.000196
0.570588;0.000481
0.576471;0.000703
0.582353;0.000851
0.588235;0.000932
0.594118;0.000961
0.600000;0.000962
0.605882;0.000958
0.611765;0.000968
0.617647;0.001006
0.623529;0.001076
0.629412;0.001176
0.635294;0.001293
0.641176;0.001411
0.647059;0.001510
0.652941;0.001568
0.658824;0.001566
0.664706;0.001493
0.670588;0.001348
0.676471;0.001139
0.682353;0.000889
0.688235;0.000627
0.694118;0.000386
0.700000;0.000199
0.705882;0.000087
0.711765;0.000064
0.717647;0.000126
0.723529;0.000260
0.729412;0.000443
0.735294;0.000647
0.741176;0.000844
0.747059;0.001008
0.752941;0.001120
0.758824;0.001167
0.764706;0.001144
0.770588;0.001056
0.776471;0.000914
0.782353;0.000740
0.788235;0.000559
0.794118;0.000403
0.800000;0.000298
