0.000000;-0.011886
0.005882;-0.005968
0.011765;-0.000225
0.017647;0.004700
0.023529;0.008301
0.029412;0.010255
0.035294;0.010434
0.041176;0.008890
0.047059;0.005828
0.052941;0.001572
0.058824;-0.003465
0.064706;-0.008809
0.070588;-0.013958
0.076471;-0.018416
0.082353;-0.021736
0.088235;-0.023560
0.094118;-0.023671
0.100000;-0.022016
0.105882;-0.018719
0.111765;-0.014064
0.117647;-0.008454
0.123529;-0.002355
0.129412;0.003771
0.135294;0.009519
0.141176;0.014585
0.147059;0.018777
0.152941;0.022011
0.158824;0.024286
0.164706;0.025650
0.170588;0.026171
0.176471;0.025914
0.182353;0.024933
0.188235;0.023277
0.194118;0.020997
0.200000;0.018168
0.205882;0.014893
0.211765;0.011311
0.217647;0.007591
0.223529;0.003919
0.229412;0.000477
0.235294;-0.002572
0.241176;-0.005106
0.247059;-0.007047
0.252941;-0.008370
0.258824;-0.009098
0.264706;-0.009290
0.270588;-0.009033
0.276471;-0.008427
0.282353;-0.007571
0.288235;-0.006562
0.294118;-0.005484
0.300000;-0.004410
0.305882;-0.003401
0.311765;-0.002509
0.317647;-0.001773
0.323529;-0.001225
0.329412;-0.000878
0.335294;-0.000732
0.341176;-0.000764
0.347059;-0.000933
0.352941;-0.001182
0.358824;-0.001443
0.364706;-0.001652
0.370588;-0.001759
0.376471;-0.001734
0.382353;-0.001580
0.388235;-0.001327
0.394118;-0.001031
0.400000;-0.000759
0.405882;-0.000572
0.411765;-0.000519
0.417647;-0.000619
0.423529;-0.000859
0.429412;-0.001197
0.435294;-0.001573
0.441176;-0.001920
0.447059;-0.002177
0.452941;-0.002303
0.458824;-0.002279
0.464706;-0.002111
0.470588;-0.001822
0.476471;-0.001447
0.482353;-0.001021
0.488235;-0.000577
0.494118;-0.000141
0.500000;0.000267
0.505882;0.000634
0.511765;0.000949
0.517647;0.001204
0.523529;0.001395
0.529412;0.001519
0.535294;0.001582
0.541176;0.001591
0.547059;0.001556
0.552941;0.001482
0.558824;0.001372
0.564706;0.001215
0.570588;0.001000
