0.000000;-0.014762
0.005882;-0.008731
0.011765;-0.002895
0.017647;0.002111
0.023529;0.005836
0.029412;0.008062
0.035294;0.008799
0.041176;0.008241
0.047059;0.006701
0.052941;0.004539
0.058824;0.002104
0.064706;-0.000302
0.070588;-0.002441
0.076471;-0.004140
0.082353;-0.005283
0.088235;-0.005800
0.094118;-0.005662
0.100000;-0.004888
0.105882;-0.003539
0.111765;-0.001722
0.117647;0.000417
0.123529;0.002707
0.129412;0.004970
0.135294;0.007040
0.141176;0.008784
0.147059;0.010107
0.152941;0.010962
0.158824;0.011340
0.164706;0.011263
0.170588;0.010776
0.176471;0.009934
0.182353;0.008802
0.188235;0.007447
0.194118;0.005943
0.200000;0.004367
0.205882;0.002797
0.211765;0.001308
0.217647;-0.000036
0.223529;-0.001189
0.229412;-0.002128
0.235294;-0.002854
0.241176;-0.003392
0.247059;-0.003781
0.252941;-0.004065
0.258824;-0.004282
0.264706;-0.004457
0.270588;-0.004593
0.276471;-0.004672
0.282353;-0.004659
0.288235;-0.004516
0.294118;-0.004206
0.300000;-0.003709
0.305882;-0.003031
0.311765;-0.002208
0.317647;-0.001302
0.323529;-0.000394
0.329412;0.000425
0.335294;0.001080
0.341176;0.001519
0.347059;0.001727
0.352941;0.001732
0.358824;0.001598
0.364706;0.001410
0.370588;0.001256
0.376471;0.001207
0.382353;0.001300
0.388235;0.001530
0.394118;0.001850
0.400000;0.002187
0.405882;0.002458
0.411765;0.002597
0.417647;0.002562
0.423529;0.002352
0.429412;0.002001
0.435294;0.001566
0.441176;0.001112
0.447059;0.000697
0.452941;0.000356
0.458824;0.000101
0.464706;-0.000076
0.470588;-0.000194
0.476471;-0.000274
0.482353;-0.000328
0.488235;-0.000358
0.494118;-0.000360
0.500000;-0.000331
0.505882;-0.000277
0.511765;-0.000219
0.517647;-0.000193
0.523529;-0.000241
0.529412;-0.000404
0.535294;-0.000703
0.541176;-0.001133
0.547059;-0.001657
0.552941;-0.002209
0.558824;-0.002709
0.564706;-0.003077
0.570588;-0.003250
0.576471;-0.003198
0.582353;-0.002927
0.588235;-0.002482
0.594118;-0.001934
0.600000;-0.001363
0.605882;-0.000848
0.611765;-0.000447
0.617647;-0.000190
0.623529;-0.000080
0.629412;-0.000094
0.635294;-0.000192
0.641176;-0.000329
0.647059;-0.000463
0.652941;-0.000558
0.658824;-0.000591
0.664706;-0.000545
0.670588;-0.000415
0.676471;-0.000198
0.682353;0.000101
0.688235;0.000471
0.694118;0.000891
0.700000;0.001332
0.705882;0.001756
0.711765;0.002121
0.717647;0.002385
0.723529;0.002513
0.729412;0.002484
0.735294;0.002293
0.741176;0.001954
0.747059;0.001498
0.752941;0.000969
0.758824;0.000422
0.764706;-0.000084
0.770588;-0.000494
0.776471;-0.000762
0.782353;-0.000856
0.788235;-0.000762
0.794118;-0.000492
0.800000;-0.000081
0.805882;0.000413
0.811765;0.000918
0.817647;0.001356
0.823529;0.001655
0.829412;0.001764
0.835294;0.001660
0.841176;0.001356
0.847059;0.000898
0.852941;0.000358
